"GEOGRAPHY_CODE","GEOGRAPHY_NAME","Female","Female","Male","Male","Total","Total"
"E36001390","Ladock, St Clement and St Erme",5,0,5,5,10,5
"E36001391","Lanivet",0,0,0,5,5,5
"E36001392","Launceston Central",0,5,5,15,15,10
"E36001393","Launceston North",5,0,0,5,10,5
"E36001394","Launceston South",10,5,5,10,20,15
"E36001395","Lelant and Carbis Bay",5,0,5,5,10,5
"E36001396","Liskeard Central",10,5,10,25,35,15
"E36001397","Liskeard North",5,0,5,5,10,5
"E36001398","Liskeard South and Dobwalls",5,10,15,15,15,25
"E36001399","Looe East",0,5,0,5,5,5
"E36001400","Looe West and Lansallos",0,0,0,0,5,0
"E36001401","Lostwithiel",10,0,5,5,15,5
"E36001402","Ludgvan",0,0,0,0,0,0
"E36001403","Mabe",5,5,0,5,5,5
"E36001404","Marazion",0,0,5,0,5,0
"E36001405","Menheniot",5,0,10,5,5,15
"E36001406","Mevagissey",0,0,0,0,0,0
"E36001407","Mount Charles",10,10,10,10,20,15
"E36001408","Mount Hawke and Portreath",0,0,5,5,10,5
"E36001409","Mullion",5,0,5,10,10,5
"E36001410","Newlyn and Goonhavern",0,0,5,5,10,5
"E36001411","Newlyn and Mousehole",5,5,5,5,10,5
"E36001412","Newquay Central",10,5,10,20,30,15
"E36001413","Newquay Pentire",5,0,10,10,15,15
"E36001414","Newquay Treloggan",5,0,10,10,10,10
"E36001415","Newquay Tretherras",0,0,5,5,5,5
"E36001416","Newquay Treviglas",0,0,0,5,5,5
"E36001417","Padstow",0,0,0,0,5,5
"E36001418","Pelynt",5,5,0,5,5,5
"E36001419","Penryn East and Mylor",10,5,0,5,15,5
"E36001420","Penryn West",5,5,5,15,25,10
"E36001421","Penwithick",5,5,10,5,15,10
"E36001422","Penzance Central",5,10,10,10,10,20
"E36001423","Penzance East",10,5,5,15,25,5
"E36001424","Penzance Promenade",10,0,0,5,20,0
"E36001425","Perranporth",0,0,0,5,5,0
"E36001426","Porthleven and Helston South",5,0,5,5,10,5
"E36001427","Poundstock",5,5,0,0,5,5
"E36001428","Probus",0,5,0,5,5,5
"E36001429","Rame",0,0,5,10,10,5
"E36001430","Redruth Central",5,5,5,5,10,15
"E36001431","Redruth North",10,5,10,15,25,15
"E36001432","Redruth South",10,0,10,10,20,15
"E36001433","Roche",5,0,0,5,10,0
"E36001434","Roseland",0,0,0,0,5,0
"E36001435","Saltash Burraton",0,0,0,0,5,0
"E36001436","Saltash Essa",10,5,0,5,15,5
"E36001437","Saltash Pill",0,5,5,5,10,5
"E36001438","Saltash St Stephens",0,5,5,5,10,15
"E36001439","St Agnes",0,0,5,5,5,5
"E36001440","St Austell Bay",5,0,0,5,5,0
"E36001441","St Austell Bethel",5,5,5,15,20,10
"E36001442","St Austell Gover",10,10,10,10,15,20
"E36001443","St Austell Poltair",5,5,5,15,20,10
"E36001444","St Blaise",5,5,5,5,15,10
"E36001445","St Buryan",0,0,5,5,5,5
"E36001446","St Cleer",0,5,5,5,5,10
"E36001447","St Columb",5,5,5,5,10,5
"E36001448","St Day and Lanner",5,5,15,5,20,10
"E36001449","St Dennis",5,0,10,5,5,15
"E36001450","St Endellion",0,0,0,0,0,0
"E36001451","St Enoder",0,5,5,5,10,5
"E36001452","St Germans",0,0,0,0,5,0
"E36001453","St Issey",0,0,5,0,0,5
"E36001454","St Ive",5,0,5,0,10,5
"E36001455","St Ives North",5,5,0,0,5,5
"E36001456","St Ives South",0,0,0,5,5,5
"E36001457","St Just in Penwith",0,5,5,5,10,10
"E36001458","St Keverne and Meneage",0,0,5,0,5,5
"E36001459","St Mewan",0,0,5,0,5,0
"E36001460","St Stephen",5,0,10,5,10,5
"E36001461","St Teath",5,5,5,5,5,5
"E36001462","Stithians",0,5,0,5,5,5
"E36001463","Stokeclimsland",0,0,0,0,5,0
"E36001464","Threemilestone and Gloweth",5,5,5,0,10,10
"E36001465","Tintagel",0,0,0,5,5,5
"E36001466","Torpoint East",5,0,10,10,15,10
"E36001467","Torpoint West",5,5,5,5,15,10
"E36001468","Troon and Beacon",10,5,20,15,30,20
"E36001469","Truro Boscawen",5,5,5,5,10,10
"E36001470","Truro Moresk",5,0,0,5,5,5
"E36001471","Truro Tregolls",10,10,20,10,30,20
"E36001472","Truro Trehaverne",0,5,5,5,5,15
"E36001473","Tywardreath",0,5,0,0,0,5
"E36001474","Wadebridge East",0,0,0,0,5,0
"E36001475","Wadebridge West",5,0,0,5,10,5
"E36001476","Wendron",5,5,0,5,10,5
"E36001477","Bryher,St. Agnes,St. Martin's,St. Mary's,Tresco",0,0,0,0,0,0
"E36001478","Aldbourne and Ramsbury",0,0,5,5,5,5
"E36001479","Alderbury and Whiteparish",0,0,0,0,0,0
"E36001480","Amesbury East",10,5,5,5,15,5
"E36001481","Amesbury West",10,0,0,5,15,5
"E36001482","Bourne and Woodford Valley",5,0,0,0,5,0
"E36001483","Box and Colerne",0,0,0,5,5,0
"E36001484","Bradford-on-Avon North",0,0,0,0,0,5
"E36001485","Bradford-on-Avon South",5,5,10,5,10,10
"E36001486","Brinkworth",5,0,5,0,5,5
"E36001487","Bromham, Rowde and Potterne",5,5,5,5,15,10
"E36001488","Bulford, Allington and Figheldean",5,5,0,0,5,5
"E36001489","Burbage and the Bedwyns",0,0,5,0,5,5
"E36001490","By Brook",0,0,5,5,5,5
"E36001491","Calne Central",5,5,5,5,10,10
"E36001492","Calne Chilvester and Abberd",10,5,10,10,15,20
"E36001493","Calne North",5,10,5,10,15,15
"E36001494","Calne Rural",5,0,0,0,5,0
"E36001495","Calne South and Cherhill",5,5,0,5,5,5
"E36001496","Chippenham Cepen Park and Derriads",5,5,5,5,10,10
"E36001497","Chippenham Cepen Park and Redlands",5,10,5,5,10,15
"E36001498","Chippenham Hardenhuish",10,5,5,10,20,10
"E36001499","Chippenham Hardens and England",5,5,5,15,20,10
"E36001500","Chippenham Lowden and Rowden",10,10,10,15,25,15
"E36001501","Chippenham Monkton",5,5,5,5,10,10
"E36001502","Chippenham Pewsham",0,0,0,0,5,5
"E36001503","Chippenham Queens and Sheldon",5,5,0,10,5,15
"E36001504","Corsham Pickwick",0,5,5,10,15,5
"E36001505","Corsham Town",5,0,0,5,10,5
"E36001506","Corsham Without and Box Hill",5,0,0,5,10,0
"E36001507","Cricklade and Latton",5,5,0,0,5,5
"E36001508","Devizes and Roundway South",0,5,5,0,5,10
"E36001509","Devizes East",5,0,5,5,10,5
"E36001510","Devizes North",15,15,10,15,30,25
"E36001511","Downton and Ebble Valley",5,0,0,5,10,5
"E36001512","Durrington and Larkhill",5,5,5,5,5,10
"E36001513","Ethandune",5,0,5,10,15,5
"E36001514","Fovant and Chalke Valley",0,5,0,0,0,5
"E36001515","Hilperton",5,5,5,5,10,5
"E36001516","Holt and Staverton",0,0,0,5,5,5
"E36001517","Kington",0,0,0,0,5,0
"E36001518","Laverstock, Ford and Old Sarum",10,5,5,10,20,10
"E36001519","Ludgershall and Perham Down",10,5,5,10,15,10
"E36001520","Lyneham",0,0,0,0,0,5
"E36001521","Malmesbury",5,0,5,5,10,10
"E36001522","Marlborough East",5,5,5,0,5,10
"E36001523","Marlborough West",0,0,0,0,0,0
"E36001524","Melksham Central",5,5,10,5,10,15
"E36001525","Melksham North",5,5,0,0,5,5
"E36001526","Melksham South",0,0,5,5,10,10
"E36001527","Melksham Without North",0,0,0,5,5,0
"E36001528","Melksham Without South",5,5,5,10,10,5
"E36001529","Mere",5,0,0,5,5,5
"E36001530","Minety",0,0,0,0,5,5
"E36001531","Nadder and East Knoyle",0,0,0,5,5,0
"E36001532","Pewsey",5,0,5,5,10,5
"E36001533","Pewsey Vale",0,0,0,0,5,0
"E36001534","Purton",5,5,5,5,10,10
"E36001535","Redlynch and Landford",0,0,0,0,5,0
"E36001536","Roundway",10,0,5,10,20,5
"E36001537","Salisbury Bemerton",20,15,10,25,45,25
"E36001538","Salisbury Fisherton and Bemerton Village",5,0,5,5,10,10
"E36001539","Salisbury Harnham",5,0,0,0,5,5
"E36001540","Salisbury St Edmund and Milford",5,5,10,5,15,15
"E36001541","Salisbury St Francis and Stratford",0,0,5,5,5,5
"E36001542","Salisbury St Mark's and Bishopdown",0,5,5,10,10,5
"E36001543","Salisbury St Martin's and Cathedral",5,10,10,15,20,20
"E36001544","Salisbury St Paul's",10,5,5,5,15,10
"E36001545","Sherston",0,0,0,5,5,0
"E36001546","Southwick",0,5,0,5,5,5
"E36001547","Summerham and Seend",5,0,0,0,10,0
"E36001548","The Collingbournes and Netheravon",5,5,0,0,5,5
"E36001549","The Lavingtons and Erlestoke",5,0,0,0,5,0
"E36001550","Tidworth",5,10,0,5,15,10
"E36001551","Till and Wylye Valley",5,0,0,0,5,0
"E36001552","Tisbury",0,0,0,5,5,5
"E36001553","Trowbridge Adcroft",5,5,5,15,20,15
"E36001554","Trowbridge Central",10,5,15,10,20,20
"E36001555","Trowbridge Drynham",5,0,5,5,5,5
"E36001556","Trowbridge Grove",5,5,0,5,10,5
"E36001557","Trowbridge Lambrok",5,5,15,5,15,20
"E36001558","Trowbridge Park",10,5,5,10,10,15
"E36001559","Trowbridge Paxcroft",5,5,5,5,10,10
"E36001560","Urchfont and The Cannings",0,0,5,5,5,5
"E36001561","Warminster Broadway",0,5,0,5,5,5
"E36001562","Warminster Copheap and Wylye",0,0,5,0,0,5
"E36001563","Warminster East",5,5,5,10,15,10
"E36001564","Warminster West",5,0,5,5,10,5
"E36001565","Warminster Without",0,0,0,0,5,0
"E36001566","West Selkley",0,0,5,0,0,5
"E36001567","Westbury East",0,0,5,0,5,5
"E36001568","Westbury North",10,5,0,5,15,5
"E36001569","Westbury West",15,5,5,10,25,15
"E36001570","Wilton and Lower Wylye Valley",10,5,0,5,10,5
"E36001571","Winsley and Westwood",0,0,0,0,0,0
"E36001572","Winterslow",0,0,0,0,5,0
"E36001573","Wootton Bassett East",0,0,0,0,5,0
"E36001574","Wootton Bassett North",5,5,5,5,10,5
"E36001575","Wootton Bassett South",10,5,5,5,15,10
"E36001576","Brickhill",10,5,5,15,25,10
"E36001577","Bromham and Biddenham",5,0,5,5,5,5
"E36001578","Castle",20,20,30,20,50,45
"E36001579","Cauldwell",25,25,30,30,55,55
"E36001580","Clapham",5,5,5,0,10,10
"E36001581","De Parys",10,5,10,15,20,15
"E36001582","Eastcotts",10,5,10,10,20,10
"E36001583","Elstow",5,5,5,5,10,10
"E36001584","Goldington",20,15,15,30,55,35
"E36001585","Great Barford",10,0,5,10,15,5
"E36001586","Harpur",25,10,20,50,75,35
"E36001587","Harrold",5,0,0,0,5,0
"E36001588","Kempston Central and East",5,5,10,10,15,15
"E36001589","Kempston North",5,5,5,20,10,25
"E36001590","Kempston Rural",5,5,0,5,10,5
"E36001591","Kempston South",5,0,0,5,5,5
"E36001592","Kempston West",5,10,20,10,30,15
"E36001593","Kingsbrook",25,20,20,15,40,40
"E36001594","Newnham",10,10,10,10,20,20
"E36001595","Oakley",0,0,0,0,0,5
"E36001596","Putnoe",5,5,10,5,10,10
"E36001597","Queens Park",20,15,30,15,45,30
"E36001598","Riseley",0,0,5,0,0,5
"E36001599","Sharnbrook",5,0,5,0,5,5
"E36001600","Wilshamstead",0,0,0,0,5,5
"E36001601","Wootton",5,5,5,5,10,10
"E36001602","Wyboston",0,5,0,0,5,0
"E36001603","Ampthill",5,5,15,5,15,10
"E36001604","Arlesey",5,10,15,5,25,10
"E36001605","Aspley and Woburn",0,0,5,0,0,5
"E36001606","Barton-le-Clay",0,0,0,0,5,5
"E36001607","Biggleswade North",10,5,10,20,30,15
"E36001608","Biggleswade South",10,0,5,5,15,10
"E36001609","Caddington",5,0,5,0,5,5
"E36001610","Cranfield and Marston Moretaine",10,5,5,10,20,10
"E36001611","Dunstable-Central",0,0,5,0,0,5
"E36001612","Dunstable-Icknield",5,0,5,10,15,5
"E36001613","Dunstable-Manshead",10,5,10,10,20,15
"E36001614","Dunstable-Northfields",15,5,10,10,25,15
"E36001615","Dunstable-Watling",0,0,0,10,10,5
"E36001616","Eaton Bray",0,5,5,5,5,10
"E36001617","Flitwick",10,5,5,10,15,10
"E36001618","Heath and Reach",0,5,0,5,5,5
"E36001619","Houghton Conquest and Haynes",5,0,0,0,5,5
"E36001620","Houghton Hall",10,5,10,15,25,10
"E36001621","Leighton Buzzard North",10,10,10,15,25,25
"E36001622","Leighton Buzzard South",5,10,0,10,5,20
"E36001623","Linslade",5,0,5,5,5,5
"E36001624","Northill",5,0,5,0,10,0
"E36001625","Parkside",5,5,10,5,15,15
"E36001626","Potton",5,0,5,5,5,10
"E36001627","Sandy",5,15,10,15,30,15
"E36001628","Shefford",0,0,15,5,10,15
"E36001629","Silsoe and Shillington",0,0,0,0,0,0
"E36001630","Stotfold and Langford",10,5,10,10,15,20
"E36001631","Tithe Farm",0,10,0,15,25,5
"E36001632","Toddington",0,5,5,5,10,5
"E36001633","Westoning, Flitton and Greenfield",0,0,0,5,5,5
"E36001634","Aston Clinton",5,0,5,5,5,10
"E36001635","Aylesbury Central",5,5,5,5,10,10
"E36001636","Bedgrove",5,5,10,5,10,10
"E36001637","Bierton",0,0,0,0,0,0
"E36001638","Brill",0,0,0,0,0,5
"E36001639","Buckingham North",5,5,0,0,10,5
"E36001640","Buckingham South",5,5,5,0,5,10
"E36001641","Cheddington",0,0,0,0,5,0
"E36001642","Coldharbour",5,5,10,10,15,15
"E36001643","Edlesborough",0,0,0,0,5,0
"E36001644","Elmhurst and Watermead",10,10,5,10,20,15
"E36001645","Gatehouse",15,5,10,20,35,15
"E36001646","Great Brickhill",0,0,5,0,0,5
"E36001647","Great Horwood",0,0,0,0,0,0
"E36001648","Grendon Underwood",0,0,5,0,5,5
"E36001649","Haddenham",5,0,0,5,5,0
"E36001650","Long Crendon",0,0,0,5,5,0
"E36001651","Luffield Abbey",0,0,0,0,0,0
"E36001652","Mandeville and Elm Farm",10,5,5,5,5,15
"E36001653","Marsh Gibbon",0,0,5,0,0,5
"E36001654","Newton Longville",0,0,0,0,0,5
"E36001655","Oakfield",5,5,5,0,10,5
"E36001656","Pitstone",0,0,0,0,0,0
"E36001657","Quainton",0,0,0,0,0,0
"E36001658","Quarrendon",15,10,15,15,30,25
"E36001659","Southcourt",10,5,10,15,15,25
"E36001660","Steeple Claydon",0,0,0,0,0,5
"E36001661","Stewkley",0,0,0,0,0,0
"E36001662","Tingewick",0,0,0,5,5,0
"E36001663","Waddesdon",0,0,0,0,0,0
"E36001664","Walton Court and Hawkslade",5,10,5,10,15,10
"E36001665","Weedon",5,5,5,10,15,10
"E36001666","Wendover",5,0,0,5,10,0
"E36001667","Wing",0,0,0,0,0,5
"E36001668","Wingrave",0,0,0,0,0,0
"E36001669","Winslow",5,5,0,0,10,5
"E36001670","Amersham Common",0,0,0,0,0,0
"E36001671","Amersham Town",0,0,5,5,5,5
"E36001672","Amersham-on-the-Hill",5,0,5,5,10,10
"E36001673","Asheridge Vale and Lowndes",0,0,5,5,5,10
"E36001674","Ashley Green, Latimer and Chenies",0,0,0,0,0,0
"E36001675","Austenwood",0,0,0,0,0,0
"E36001676","Ballinger, South Heath and Chartridge",0,0,0,0,0,0
"E36001677","Central",5,0,5,0,10,0
"E36001678","Chalfont Common",0,0,0,0,0,0
"E36001679","Chalfont St Giles",0,0,5,0,5,5
"E36001680","Chesham Bois and Weedon Hill",5,0,0,0,0,5
"E36001681","Cholesbury, The Lee and Bellingdon",0,0,0,0,0,0
"E36001682","Gold Hill",0,0,0,0,0,0
"E36001683","Great Missenden",0,0,0,0,0,0
"E36001684","Hilltop and Townsend",0,0,0,0,0,0
"E36001685","Holmer Green",0,0,5,0,5,5
"E36001686","Little Chalfont",0,0,5,0,5,5
"E36001687","Little Missenden",0,0,0,0,0,5
"E36001688","Newtown",5,0,0,0,5,0
"E36001689","Penn and Coleshill",0,0,0,0,5,0
"E36001690","Prestwood and Heath End",0,0,0,5,5,5
"E36001691","Ridgeway",5,5,5,10,15,10
"E36001692","Seer Green",0,0,5,0,0,5
"E36001693","St Mary's and Waterside",5,5,5,10,15,10
"E36001694","Vale",5,0,0,5,10,5
"E36001695","Beaconsfield North",5,0,0,0,5,0
"E36001696","Beaconsfield South",0,0,0,5,5,0
"E36001697","Beaconsfield West",0,0,0,0,5,0
"E36001698","Burnham Beeches",0,0,0,0,0,0
"E36001699","Burnham Church",5,5,0,10,15,5
"E36001700","Burnham Lent Rise",0,5,5,5,5,10
"E36001701","Denham North",5,0,5,0,5,5
"E36001702","Denham South",5,5,0,5,10,5
"E36001703","Dorney and Burnham South",0,5,0,0,0,5
"E36001704","Farnham Royal",0,0,0,5,5,0
"E36001705","Gerrards Cross East and Denham South West",0,0,5,0,0,5
"E36001706","Gerrards Cross North",0,0,0,0,0,0
"E36001707","Gerrards Cross South",0,0,0,0,0,0
"E36001708","Hedgerley and Fulmer",0,0,0,0,5,0
"E36001709","Iver Heath",0,0,0,5,5,0
"E36001710","Iver Village and Richings Park",5,0,0,5,10,5
"E36001711","Stoke Poges",0,5,5,5,5,5
"E36001712","Taplow",0,0,0,0,0,0
"E36001713","Wexham and Iver West",0,0,5,5,5,5
"E36001714","Abbey",5,10,15,10,20,20
"E36001715","Bledlow and Bradenham",0,5,0,5,5,5
"E36001716","Booker and Cressex",5,5,10,10,20,15
"E36001717","Bourne End-cum-Hedsor",0,0,0,0,0,0
"E36001718","Bowerdean",5,5,10,10,15,15
"E36001719","Chiltern Rise",0,0,5,10,10,5
"E36001720","Disraeli",5,0,5,10,20,10
"E36001721","Downley and Plomer Hill",0,5,0,5,10,5
"E36001722","Flackwell Heath and Little Marlow",0,0,5,5,5,5
"E36001723","Greater Hughenden",0,0,0,0,0,0
"E36001724","Greater Marlow",0,0,0,0,0,0
"E36001725","Hambleden Valley",0,0,0,0,0,0
"E36001726","Hazlemere North",5,0,0,5,5,0
"E36001727","Hazlemere South",0,0,0,0,0,0
"E36001728","Icknield",0,0,0,0,0,0
"E36001729","Lacey Green, Speen and the Hampdens",0,0,0,0,0,0
"E36001730","Marlow North and West",0,0,5,0,0,5
"E36001731","Marlow South East",0,0,5,5,5,5
"E36001732","Micklefield",10,5,10,10,20,15
"E36001733","Oakridge and Castlefield",15,5,15,25,40,20
"E36001734","Ryemead",10,5,5,5,15,10
"E36001735","Sands",10,5,5,10,15,10
"E36001736","Stokenchurch and Radnage",0,0,0,0,5,5
"E36001737","Terriers and Amersham Hill",5,5,10,20,25,15
"E36001738","The Risboroughs",5,5,0,5,10,5
"E36001739","The Wooburns",0,0,5,5,5,5
"E36001740","Totteridge",10,5,5,5,15,15
"E36001741","Tylers Green and Loudwater",5,0,5,0,5,5
"E36001742","Abbey",10,5,10,15,25,15
"E36001743","Arbury",5,5,15,20,25,20
"E36001744","Castle",0,0,0,0,0,5
"E36001745","Cherry Hinton",5,5,5,10,10,10
"E36001746","Coleridge",15,0,10,5,25,5
"E36001747","East Chesterton",10,5,10,10,20,15
"E36001748","King's Hedges",15,5,15,15,30,20
"E36001749","Market",0,0,5,0,5,0
"E36001750","Newnham",0,0,0,0,0,5
"E36001751","Petersfield",5,5,10,5,15,5
"E36001752","Queen Edith's",5,0,0,5,10,5
"E36001753","Romsey",0,5,5,5,5,10
"E36001754","Trumpington",10,20,20,5,40,15
"E36001755","West Chesterton",5,5,10,10,15,15
"E36001756","Bottisham",0,0,0,0,0,0
"E36001757","Burwell",0,5,5,0,5,5
"E36001758","Cheveley",0,0,0,0,5,0
"E36001759","Downham Villages",0,0,0,0,0,5
"E36001760","Dullingham Villages",0,0,0,0,0,0
"E36001761","Ely East",0,0,0,5,5,0
"E36001762","Ely North",5,5,5,5,10,5
"E36001763","Ely South",5,5,10,5,15,5
"E36001764","Ely West",5,0,0,5,5,5
"E36001765","Fordham Villages",5,0,5,5,10,5
"E36001766","Haddenham",5,0,5,5,5,5
"E36001767","Isleham",0,0,0,0,5,0
"E36001768","Littleport East",5,5,5,0,10,5
"E36001769","Littleport West",5,5,5,5,10,10
"E36001770","Soham North",0,5,5,5,5,10
"E36001771","Soham South",5,5,5,5,10,5
"E36001772","Stretham",0,5,0,5,5,5
"E36001773","Sutton",0,0,5,0,0,5
"E36001774","The Swaffhams",0,0,0,0,0,0
"E36001775","Bassenhally",0,0,0,5,5,0
"E36001776","Benwick, Coates and Eastrea",0,5,10,0,10,5
"E36001777","Birch",0,0,5,5,5,5
"E36001778","Clarkson",5,0,5,10,10,10
"E36001779","Delph",0,0,0,0,0,0
"E36001780","Doddington",0,0,0,5,5,0
"E36001781","Elm and Christchurch",5,5,5,5,5,10
"E36001782","Hill",5,10,10,5,20,10
"E36001783","Kingsmoor",0,5,0,5,10,0
"E36001784","Kirkgate",0,0,5,5,5,10
"E36001785","Lattersey",0,5,5,0,5,10
"E36001786","Manea",0,0,0,0,5,0
"E36001787","March East",10,5,10,15,25,15
"E36001788","March North",20,5,15,10,35,15
"E36001789","March West",5,5,5,10,15,10
"E36001790","Medworth",5,5,10,5,10,15
"E36001791","Parson Drove and Wisbech St Mary",10,5,5,10,10,20
"E36001792","Peckover",0,5,15,5,5,15
"E36001793","Roman Bank",5,0,15,0,5,25
"E36001794","Slade Lode",5,5,0,5,10,10
"E36001795","St Andrews",0,0,5,0,5,5
"E36001796","St Marys",0,0,0,5,5,5
"E36001797","Staithe",0,15,0,5,5,20
"E36001798","The Mills",0,5,5,0,5,5
"E36001799","Waterlees",10,5,5,25,30,10
"E36001800","Wenneye",5,0,5,0,5,5
"E36001801","Wimblington",5,0,0,5,5,10
"E36001802","Alconbury and The Stukeleys",0,0,0,5,5,5
"E36001803","Brampton",5,5,0,5,5,10
"E36001804","Buckden",0,0,0,0,0,0
"E36001805","Earith",5,0,0,0,5,0
"E36001806","Ellington",0,5,5,0,5,5
"E36001807","Elton and Folksworth",0,0,0,0,0,0
"E36001808","Fenstanton",0,5,0,0,0,5
"E36001809","Godmanchester",5,5,5,5,10,10
"E36001810","Gransden and The Offords",0,0,0,0,0,0
"E36001811","Huntingdon East",5,10,15,10,15,25
"E36001812","Huntingdon North",20,10,5,20,45,15
"E36001813","Huntingdon West",5,0,5,5,15,10
"E36001814","Kimbolton and Staughton",0,0,0,0,0,0
"E36001815","Little Paxton",0,5,0,0,0,5
"E36001816","Ramsey",10,5,5,10,20,15
"E36001817","Sawtry",0,0,5,5,5,5
"E36001818","Somersham",5,0,5,5,10,5
"E36001819","St Ives East",5,5,0,0,5,5
"E36001820","St Ives South",5,0,5,5,10,5
"E36001821","St Ives West",0,0,0,0,0,0
"E36001822","St Neots Eaton Ford",5,0,5,5,10,5
"E36001823","St Neots Eaton Socon",5,5,5,5,10,10
"E36001824","St Neots Eynesbury",10,5,10,10,20,15
"E36001825","St Neots Priory Park",5,5,10,20,25,10
"E36001826","Stilton",0,5,5,0,5,5
"E36001827","The Hemingfords",0,0,0,5,5,0
"E36001828","Upwood and The Raveleys",0,0,5,0,5,5
"E36001829","Warboys and Bury",5,5,5,5,10,10
"E36001830","Yaxley and Farcet",10,15,20,15,30,35
"E36001831","Balsham",0,0,0,0,5,5
"E36001832","Bar Hill",0,5,0,0,0,5
"E36001833","Barton",0,0,0,0,0,0
"E36001834","Bassingbourn",0,0,5,0,5,5
"E36001835","Bourn",0,5,5,10,5,10
"E36001836","Caldecote",0,0,0,0,0,0
"E36001837","Comberton",0,0,0,0,0,0
"E36001838","Cottenham",5,5,5,5,10,10
"E36001839","Duxford",0,0,0,0,0,0
"E36001840","Fowlmere and Foxton",0,0,0,0,0,5
"E36001841","Fulbourn",5,5,0,5,10,5
"E36001842","Gamlingay",0,5,5,0,5,5
"E36001843","Girton",0,0,0,0,0,0
"E36001844","Hardwick",0,0,0,0,5,0
"E36001845","Harston and Hauxton",0,0,0,0,0,0
"E36001846","Haslingfield and The Eversdens",5,5,5,5,5,10
"E36001847","Histon and Impington",5,5,10,10,15,15
"E36001848","Linton",0,5,0,0,0,5
"E36001849","Longstanton",0,0,5,0,5,0
"E36001850","Melbourn",0,0,0,0,5,5
"E36001851","Meldreth",5,0,0,0,0,5
"E36001852","Milton",0,5,0,0,0,5
"E36001853","Orwell and Barrington",0,0,0,0,0,0
"E36001854","Papworth and Elsworth",0,0,0,5,10,0
"E36001855","Sawston",5,0,10,5,10,5
"E36001856","Swavesey",0,0,0,0,0,0
"E36001857","Teversham",0,0,0,0,0,5
"E36001858","The Abingtons",0,0,0,0,0,0
"E36001859","The Mordens",0,0,0,0,0,0
"E36001860","The Shelfords and Stapleford",0,0,0,0,0,0
"E36001861","The Wilbrahams",5,0,5,0,5,5
"E36001862","Waterbeach",0,0,5,5,5,5
"E36001863","Whittlesford",0,0,0,0,0,0
"E36001864","Willingham and Over",0,0,5,5,5,5
"E36001865","All Saints",0,5,5,5,5,10
"E36001866","Aspatria",0,0,5,5,10,5
"E36001867","Boltons",0,0,0,0,0,0
"E36001868","Broughton St Bridget's",5,0,0,0,5,5
"E36001869","Christchurch",0,5,0,5,5,10
"E36001870","Clifton",0,5,5,5,5,10
"E36001871","Crummock",0,0,0,0,0,0
"E36001872","Dalton",0,0,0,0,0,0
"E36001873","Derwent Valley",0,0,0,0,0,0
"E36001874","Ellen",5,0,5,0,5,5
"E36001875","Ellenborough",5,5,10,5,15,10
"E36001876","Ewanrigg",10,5,15,5,25,15
"E36001877","Flimby",0,5,0,5,5,5
"E36001878","Harrington",0,0,0,5,5,5
"E36001879","Holme",0,5,0,0,5,0
"E36001880","Keswick",0,0,0,0,0,0
"E36001881","Marsh",0,0,0,0,0,0
"E36001882","Moorclose",20,15,25,10,45,25
"E36001883","Moss Bay",10,15,35,15,45,25
"E36001884","Netherhall",10,0,15,5,25,5
"E36001885","Seaton",0,0,5,0,10,0
"E36001886","Silloth",0,0,5,0,5,5
"E36001887","Solway",0,0,0,0,0,0
"E36001888","St John's",10,0,10,10,20,10
"E36001889","St Michael's",15,15,30,20,40,35
"E36001890","Stainburn",0,0,5,0,5,0
"E36001891","Wampool",0,0,0,0,5,0
"E36001892","Warnell",0,0,0,0,0,0
"E36001893","Waver",0,0,0,0,0,0
"E36001894","Wharrels",0,0,0,0,0,0
"E36001895","Wigton",5,5,15,5,20,10
